Season,Episode,Title,Description,AirDate,Rating,Voters
7,9,Disaster Averted,"The gang explains to Kevin the origins of the ""No Boogie-Boarding"" sign in front of MacLaren's, which has to do with Hurricane Irene. Meanwhile, Barney negotiates with Marshall about how to get out of wearing the ducky tie.",7 Nov. 2011,8.2,"(3,263)"
7,10,Tick Tick Tick,"Barney and Robin are afraid to break the news to Nora and Kevin that they cheated with each other and want to get back together, while Ted and Marshall get stoned together at a concert.",14 Nov. 2011,8.9,"(4,702)"
7,11,The Rebound Girl,"While Robin tries to talk Marshall and Lily out of moving to Long Island, Ted and Barney make the decision to become ""bro-parents.""",21 Nov. 2011,7.8,"(3,119)"
7,12,Symphony of Illumination,"After Robin tells Barney that she's pregnant with his child, she receives some shocking news from her doctor. Meanwhile, a neighborhood teen plays a trick on Marshall while he decorates his house with Christmas lights.",5 Dec. 2011,8.7,"(4,194)"
7,13,Tailgate,"After celebrating New Year's Eve, Marshall visits his father's graveside to carry on their tradition of tailgating. Meanwhile, Barney and Ted open a bar called ""Puzzles,"" and Robin is forced to fill in for an inebriated news anchor.",2 Jan. 2012,7.7,"(3,105)"
7,14,46 Minutes,"While Marshall and Lily spend their first night in their new home after deciding to permanently move to Long Island, Barney takes over as group leader in Manhattan--both with disastrous results.",16 Jan. 2012,7.5,"(3,167)"
7,15,The Burning Beekeeper,Lily and Marshall throw a housewarming party where Ted nearly comes to blows with Marshall's boss; Barney hits on a crazy divorcee.,6 Feb. 2012,7.3,"(3,386)"
7,16,The Drunk Train,"Kevin proposes to Robin, but will he take it back when Robin tells him she can't have children? Meanwhile, Barney and Ted try to score on the ""drunk train"" to Long Island, but something is surprisingly holding Barney back.",13 Feb. 2012,7.9,"(3,192)"
7,17,No Pressure,"While Ted waits to find out whether Robin loves him back, he discovers that Marshall and Lily have been trying to influence him in opposite directions to win a bet. Meanwhile, Barney tries to find Marshall and Lily's sex tape.",20 Feb. 2012,8.3,"(3,378)"
7,18,Karma,"Barney gets played and heart-broken over a stripper named ""Karma,"" Robin becomes bored with her life on Long Island with Marshall and Lily, while Ted searches for a hobby to fill the empty space in Robin's old room.",27 Feb. 2012,7.9,"(2,980)"
7,19,The Broath,"The gang tries to break up Barney and Quinn after learning they plan on moving in together, leaving Robin and Ted to fight over who deserves to sublet her apartment.",19 Mar. 2012,8.5,"(3,467)"
7,20,Trilogy Time,"As Ted, Marshall, and Barney get together for their triennial viewing of the original Star Wars trilogy, Ted begins to question if he will ever end up where he wants to be - especially now that Barney and Quinn are getting serious.",9 Apr. 2012,8.5,"(3,370)"
7,21,Now We're Even,"Just as Ted starts to settle into his new apartment alone, Barney tries to entice him into going out every single night. Meanwhile, Lily has a naughty dream about someone other than Marshall, and Robin finally becomes a famous news anchor.",16 Apr. 2012,7.8,"(2,881)"
7,22,Good Crazy,"Barney tries to set Ted up on dates so that he can forget about Robin, while also plotting to get Quinn out of her stripping job. Meanwhile, Lily sends Marshall on a getaway so that he will stop stressing over the baby.",30 Apr. 2012,7.6,"(2,791)"
7,23,The Magician's Code: Part 1,Ted and Robin take care of Lily when she goes into labor because Marshall is drunk and stuck in Atlantic City with Barney.,14 May 2012,8.4,"(3,381)"
7,24,The Magician's Code: Part 2,"Ted makes a fateful phone call to his old girlfriend Victoria, Barney's magic trick gets him in trouble with airport security just as he's about to leave on a trip with Quinn, and Robin tries to take the perfect birth announcement photo.",14 May 2012,8.7,"(3,907)"
8,1,Farhampton,"Ted convinces Victoria to take a brief detour before they leave together after she leaves her fiancé at the altar, and Barney's engagement to Quinn may be short-lived after she finds about his past relationship with Robin.",24 Sep. 2012,8.4,"(4,873)"
8,2,The Pre-Nup,"Barney's ridiculous pre-nup that he asks Quinn to sign gives the other guys ideas of their own, but the girls find a way to retaliate.",1 Oct. 2012,7.3,"(3,334)"
8,3,Nannies,"When Lily and Marshall have trouble finding a nanny, they learn it's because of an elaborate scheme Barney came up with to meet girls. Meanwhile, Robin and Ted butt heads over who has a more serious relationship.",8 Oct. 2012,7.2,"(3,080)"
8,4,Who Wants to Be a Godparent,"When Lily and Marshall can't decide on godparents for Marvin, they put the gang to the test to see who would make the best one.",15 Oct. 2012,7.4,"(3,208)"
8,5,The Autumn of Breakups,"As the season of break-ups continues, Ted and Victoria must choose the next step in their long and complicated relationship. Meanwhile, Robin worries about Barney when he chooses a dog to be his wingman.",5 Nov. 2012,7.3,"(3,164)"
8,6,Splitsville,"When Robin is hesitant to break up with Nick, Barney takes matters into his own hands. Meanwhile, Lily and Marshall are desperate for some private time.",12 Nov. 2012,7.4,"(2,949)"
8,7,The Stamp Tramp,"Marshall gets in the doghouse at work after he recommends a friend for a job, Robin helps Barney find a new strip club, and Ted is embarrassed after watching his video diary from college.",19 Nov. 2012,7.2,"(2,870)"
8,8,Twelve Horny Women,"While Marshall faces the most important court case of his career against his new arch-nemesis, Brad Morris, the rest of the gang tries to figure out which one was the biggest bad-ass in their youth.",26 Nov. 2012,7.4,"(2,938)"
8,9,Lobster Crawl,"Robin has a plan to get Barney out of her system for good, Ted witnesses Marvin's first crawl while babysitting for Marshall and Lily, and Barney has a new business idea after destroying a beloved tie.",3 Dec. 2012,7.3,"(2,899)"
8,10,The Over-Correction,"Robin tries to get Barney's ""Playbook"" out of jealousy over his new girlfriend, Marshall catches his mom having sex with Lily's dad, and Ted tries to get everything back that was borrowed from him and never returned.",10 Dec. 2012,7.9,"(3,018)"
8,11,The Final Page: Part One,"Ted wants to rub his new building in the face of an old professor, Barney is the victim of a lengthy jinx, Marshall and Lily run into an annoying old acquaintance, and Robin gets an opportunity to fire Patrice.",17 Dec. 2012,8.4,"(3,648)"
8,12,The Final Page: Part Two,"Will Ted go to the opening of his new building with Robin as his date, or will he break his promise to Barney and tell her that Barney is proposing to Patrice? Meanwhile, Marshall and Lily have big plans for a rare night out.",17 Dec. 2012,9.3,"(6,828)"
8,13,Band or DJ?,"Robin's dad denies Barney permission to marry his daughter, Marshall and Lily deal with Marvin's constipation, and why is Ted so dead-set against hiring a band for Barney and Robin's wedding?",14 Jan. 2013,7.7,"(3,088)"
8,14,Ring Up!,"Barney convinces Ted to sleep with a 20 year old until Barney learns her identity, Robin discovers that her engagement ring makes her invisible, and a leather cuff improves Marshall and Lily's love life.",21 Jan. 2013,7.8,"(3,069)"
8,15,P.S. I Love You,Robin's past as a Canadian pop star is revisited when Barney uncovers the lost episode of a music documentary series in which she was featured as Robin Sparkles. Marshall and Lily have some concerns about Ted's latest girlfriend.,4 Feb. 2013,8.1,"(3,515)"
8,16,Bad Crazy,"Ted's attempt to break up with his crazy new girlfriend does not go as planned, and Robin's fear of holding Marvin leads to an adventure with Mike Tyson.",11 Feb. 2013,7.4,"(2,884)"
8,17,The Ashtray,"When Ted receives an unexpected call from The Captain, the gang reminisced about their last awkward encounter with him.",18 Feb. 2013,7.7,"(2,959)"
8,18,Weekend at Barney's,"Barney is forced to break out ""The Playbook"" one final time to keep Ted from getting back together with Jeanette and taking her to his wedding, and Marshall embarrasses Lily at an art exhibition.",25 Feb. 2013,8.0,"(3,152)"
8,19,The Fortress,"It's weeks before Barney and Robin's wedding, and one of the many things they still have to decide is where to live. The one thing Robin insists is that they don't live at Barney's apartment. So it goes on the market. However, Barney doesn't want to sell it to just anyone, but someone who is worthy of what was and will always be in his heart his ""Fortress of Barnitude"". Robin has a slightly different idea, which isn't as easy to achieve as she would like when she and others learn more and more about with what Barney has equipped his apartment. Meanwhile, Lily hasn't ...",18 Mar. 2013,7.8,"(2,908)"
8,20,The Time Travelers,"Ted and Barney run into their future selves as they debate whether to go to ""Wrestlers vs. Robots,"" while Robin and Marshall argue over who gets credit for a new drink at McLaren's.",25 Mar. 2013,8.3,"(4,686)"
8,21,Romeward Bound,"""The Captain"" offers Lily a job in Rome, but will she take it? Meanwhile, Ted won't stop raving about the body of Barney and Robin's wedding planner.",15 Apr. 2013,7.3,"(2,822)"
8,22,The Bro Mitzvah,"Ted and Marshall turn Barney's bachelor party into the worst night of his life, or is that exactly what they want him to believe?",29 Apr. 2013,8.7,"(3,866)"
8,23,Something Old,"Robin searches for a locket that she buried in Central Park for her wedding, Ted helps Marshall and Lily pack for Italy, and Barney plays laser tag with his future father in law.",6 May 2013,7.5,"(3,042)"
8,24,Something New,"As the wedding approaches, Barney and Robin deliberately ruin an obnoxious couple's evening, Marshall and Lily's plans for Italy hit a snag and Ted tells Lily that he's moving to Chicago.",13 May 2013,8.7,"(4,270)"
9,1,The Locket,"Lily meets an interesting person on the train to Farhampton, Marshall gets kicked off his flight to New York, Barney and Robin discover that they might be related, and Ted prepares to deliver a personal gift to Robin.",23 Sep. 2013,7.7,"(3,905)"
9,2,Coming Back,"Marshall is forced to rent a car to get to New York, causing Lily to start drinking and accidentally reveal to Barney some bad news about his brother's marriage.",23 Sep. 2013,7.6,"(3,455)"
9,3,Last Time in New York,"Barney and Robin try to have sex before the elderly wedding guests arrive, Ted reveals a list to Lily of things to do before he leaves New York, and Marshall has problems traveling through Packer Country.",30 Sep. 2013,7.5,"(3,302)"
9,4,The Broken Code,"Barney gives Ted's Best Man duties to The Karate Kid's William Zabka over the incident at the carousel, and Lily gives Robin a lousy bridal party.",7 Oct. 2013,7.2,"(3,212)"
9,5,The Poker Game,"Barney is upset after Robin wins James's wedding ring during the poker game, and Ted argues with Marshall and Lily over whether he gave them a wedding gift.",14 Oct. 2013,7.1,"(3,186)"
9,6,Knight Vision,"When Ted finds himself with three prospects to be his date for the wedding weekend, he chooses poorly. Meanwhile, Barney and Robin have a confrontation with their minister, and Marshall learns more about his driving companion, Daphne.",21 Oct. 2013,7.4,"(3,160)"
9,7,No Questions Asked,"When Daphne sends a troubling text message to Lily, Marshall enlists the gang's help to remove the message while enforcing the ""No Questions Asked"" rule.",28 Oct. 2013,7.2,"(3,195)"
9,8,The Lighthouse,"When Robin and Loretta's conflict escalates, Barney is caught in the middle. Meanwhile, Marshall and Daphne deal with a stowaway on their road trip, and Ted and Cassie try to enjoy a trip to a lighthouse.",4 Nov. 2013,7.2,"(3,223)"
9,9,Platonish,"After Robin finds out her mother isn't coming to the wedding, the group recalls a fateful night six months ago when Barney accepted the ""challenge"" of a lifetime, and Ted made a decision about his pursuit of Robin.",11 Nov. 2013,8.1,"(3,664)"
9,10,Mom and Dad,"Barney and James fight over which one of their fathers will get back together with their mom, Ted becomes a victim of ""Zabkatage,"" and Daphne becomes inexplicably upset with Marshall.",18 Nov. 2013,6.6,"(3,368)"
9,11,Bedtime Stories,"On the bus to Farhampton, Marshall tells Marvin bedtime stories about Ted, Robin and Barney in rhyme.",25 Nov. 2013,5.8,"(5,491)"
9,12,The Rehearsal Dinner,"Barney becomes fixated on having his rehearsal dinner at a laser tag arena, much to Robin's dismay. Meanwhile, Ted doesn't come through on a promise, which aggravates Lily.",2 Dec. 2013,7.6,"(3,510)"
9,13,Bass Player Wanted,"The gang encounters a guy at the wedding who intentionally stirs up trouble among them, and Marshall finally arrives at the Farhampton Inn.",16 Dec. 2013,8.1,"(3,574)"
9,14,Slapsgiving 3: Slappointment in Slapmarra,"In an attempt to deliver a devastating final slap to Barney, Marshall explains how he mastered the Slap of A Million Exploding Suns.",13 Jan. 2014,5.9,"(5,470)"
9,15,Unpause,"Robin and Ted take advantage of Barney when he becomes ""truth serum drunk,"" and Marshall does everything he can to remain in ""pause"" with Lily and avoid their fight.",20 Jan. 2014,8.3,"(3,675)"
9,16,How Your Mother Met Me,"The story of The Mother, from her traumatic 21st birthday to a number of close calls with meeting Ted to the night before Barney and Robin's wedding.",27 Jan. 2014,9.5,"(9,978)"
9,17,Sunrise,"While out looking for Barney on the day of the wedding, Robin and Ted reminisce about past relationships. Meanwhile, Marshall and Lily finally resolve their issues and Barney befriends two young guys eager to meet women.",3 Feb. 2014,8.1,"(3,880)"
9,18,Rally,"On their wedding day, Barney has a massive hangover. The gang tries to help him get over the hangover by finding the correct ingredients.",24 Feb. 2014,7.9,"(3,214)"
9,19,Vesuvius,"Lily is concerned that Robin is not acting appropriately on her wedding day, Ted helps Barney pick his wedding suit, and the gang watch an embarrassing movie based on Ted's life.",3 Mar. 2014,7.5,"(3,264)"
9,20,Daisy,"The guys try to figure out where Lily went after her fight with Marshall and why. Meanwhile, after a talk with her mother, Robin is concerned that she is marrying her father.",10 Mar. 2014,8.4,"(3,642)"
9,21,Gary Blauman,"Ted wants to get a wedding guest he especially despises to leave, but Lily wants him to stay because she likes him.",17 Mar. 2014,8.2,"(3,728)"
9,22,The End of the Aisle,"With only half an hour to go, both Barney and Robin have panic attacks about their upcoming nuptials. Meanwhile, Marshall and Lily rewrite their old wedding vows.",24 Mar. 2014,8.8,"(4,789)"
9,23,Last Forever: Part One,"After Barney and Robin's wedding, Ted builds up the courage to approach ""the mother"" at the train station. Meanwhile, three years after the wedding, Barney and Robin drop a bombshell on the group.",31 Mar. 2014,6.7,"(10,043)"
9,24,Last Forever: Part Two,"As the years go on, changes cause the group to drift apart, but they reunite one more time for Ted's wedding. Meanwhile, a monumental event causes Barney to finally change his ways.",31 Mar. 2014,5.5,"(18,862)"
